name,description,hmdb,moldb_smiles,moldb_formula,moldb_inchi,moldb_inchikey,moldb_iupac,moldb_logp,moldb_pka,moldb_average_mass,moldb_mono_mass,moldb_alogps_solubility,moldb_alogps_logp,moldb_alogps_logs,moldb_acceptor_count,moldb_donor_count,moldb_rotatable_bond_count,moldb_polar_surface_area,moldb_refractivity,moldb_polarizability,moldb_traditional_iupac,moldb_formal_charge,moldb_physiological_charge,moldb_pka_strongest_basic,moldb_pka_strongest_acidic,moldb_bioavailability,moldb_number_of_rings,moldb_rule_of_five,moldb_ghose_filter,moldb_veber_rule,moldb_mddr_like_rule,mdbid,panel_marker_id
679,"PC(20:2(11Z,14Z)/14:0)","PC(20:2(11Z,14Z)/14:0) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/14:0), in particular, consists of one chain of eicosadienoic acid at the C-1 position and one chain of myristic acid at the C-2 position. The eicosadienoic acid moiety is derived from fish oils and liver, while the myristic acid moiety is derived from nutmeg and butter. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0008328,CCCCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,C42H80NO8P,"1S/C42H80NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h14,16,19-20,40H,6-13,15,17-18,21-39H2,1-5H3/b16-14-,20-19-/t40-/m1/s1",JFWZYNWHJJSDAY-YBLKGUNISA-N,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-(tetradecanoyloxy)propyl phosphonato]oxy}ethyl)trimethylazanium",8.279090395861585,,758.0603,757.562155053,2.54e-05 g/l,5.46,-7.51,4,0,40,111.19,227.30030000000008,92.54757743848128,lecithin,0,0,-6.744159309169687,1.8550572064469137,0,0,0,0,0,0,MDB00002620,5236
680,"PC(20:2(11Z,14Z)/14:1(9Z))","PC(20:2(11Z,14Z)/14:1(9Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/14:1(9Z)), in particular, consists of one chain of eicosadienoic acid at the C-1 position and one chain of myristoleic acid at the C-2 position. The eicosadienoic acid moiety is derived from fish oils and liver, while the myristoleic acid moiety is derived from milk fats. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0008329,CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/CCCC,C42H78NO8P,"1S/C42H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-24-17-15-13-11-9-7-2/h13-16,19-20,40H,6-12,17-18,21-39H2,1-5H3/b15-13-,16-14-,20-19-/t40-/m1/s1",MYWHURBVYAKZKD-FRPVHTQQSA-N,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(9Z)-tetradec-9-enoyloxy]propyl phosphonato]oxy}ethyl)trimethylazanium",7.91716873919492,,756.0444,755.546504989,2.96e-05 g/l,5.40,-7.44,4,0,39,111.19,228.41690000000008,91.1834217059899,lecithin,0,0,-6.744159309169722,1.8550572064469137,0,0,0,0,0,0,MDB00002621,5338
681,"PC(20:2(11Z,14Z)/18:1(11Z))","PC(20:2(11Z,14Z)/18:1(11Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/18:1(11Z)), in particular, consists of one chain of eicosadienoic acid at the C-1 position and one chain of vaccenic acid at the C-2 position. The eicosadienoic acid moiety is derived from fish oils and liver, while the vaccenic acid moiety is derived from butter fat and animal fat. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0008334,CCCCCC\C=C/CCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,C46H86NO8P,"1S/C46H86NO8P/c1-6-8-10-12-14-16-18-20-22-23-25-26-28-30-32-34-36-38-45(48)52-42-44(43-54-56(50,51)53-41-40-47(3,4)5)55-46(49)39-37-35-33-31-29-27-24-21-19-17-15-13-11-9-7-2/h14,16-17,19-20,22,44H,6-13,15,18,21,23-43H2,1-5H3/b16-14-,19-17-,22-20-/t44-/m1/s1",KNNHXKQRTYEWCA-HYYWERRFSA-N,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(11Z)-octadec-11-enoyloxy]propyl phosphonato]oxy}ethyl)trimethylazanium",9.695443399194918,,812.1507,811.609105245,2.35e-05 g/l,6.00,-7.57,4,0,43,111.19,246.82090000000008,99.3350637021339,lecithin,0,0,-6.744159309169687,1.8550572064469137,0,0,0,0,0,0,MDB00002626,5237
682,"PC(20:2(11Z,14Z)/18:1(9Z))","PC(20:2(11Z,14Z)/18:1(9Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/18:1(9Z)), in particular, consists of one chain of eicosadienoic acid at the C-1 position and one chain of oleic acid at the C-2 position. The eicosadienoic acid moiety is derived from fish oils and liver, while the oleic acid moiety is derived from vegetable oils, especially olive and canola oil. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0008335,CCCCCCCC\C=C/CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,C46H86NO8P,"1S/C46H86NO8P/c1-6-8-10-12-14-16-18-20-22-23-25-26-28-30-32-34-36-38-45(48)52-42-44(43-54-56(50,51)53-41-40-47(3,4)5)55-46(49)39-37-35-33-31-29-27-24-21-19-17-15-13-11-9-7-2/h14,16,20-22,24,44H,6-13,15,17-19,23,25-43H2,1-5H3/b16-14-,22-20-,24-21-/t44-/m1/s1",YULWBFNKMAKVNZ-UETRTARBSA-N,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(9Z)-octadec-9-enoyloxy]propyl phosphonato]oxy}ethyl)trimethylazanium",9.695443399194918,,812.1507,811.609105245,2.35e-05 g/l,6.01,-7.57,4,0,43,111.19,246.82090000000008,99.62299951057572,lecithin,0,0,-6.744159309169722,1.8550572064469137,0,0,0,0,0,0,MDB00002627,5237
683,"PC(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))","PC(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z)), in particular, consists of one chain of eicosadienoic acid at the C-1 position and one chain of stearidonic acid at the C-2 position. The eicosadienoic acid moiety is derived from fish oils and liver, while the stearidonic acid moiety is derived from seed oils. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0008339,CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,C46H80NO8P,"1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-22-23-25-26-28-30-32-34-36-38-45(48)52-42-44(43-54-56(50,51)53-41-40-47(3,4)5)55-46(49)39-37-35-33-31-29-27-24-21-19-17-15-13-11-9-7-2/h9,11,14-17,20-22,24,29,31,44H,6-8,10,12-13,18-19,23,25-28,30,32-43H2,1-5H3/b11-9-,16-14-,17-15-,22-20-,24-21-,31-29-/t44-/m1/s1",DMULDNPMYQMFAE-YCAHXJLUSA-N,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyloxy]propyl phosphono]oxy}ethyl)trimethylazanium",8.609678429194922,,806.1031,805.562155053,3.07e-05 g/l,5.71,-7.45,4,0,40,111.19,250.1707000000001,95.41981426918747,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(6Z,9Z,12Z,15Z)-octadeca-6,9,12,15-tetraenoyloxy]propyl phosphono]oxy}ethyl)trimethylazanium",0,0,-6.744160237391373,1.8550572064469115,0,0,0,0,0,0,MDB00002631,"5236,5338"
684,"PC(20:2(11Z,14Z)/20:2(11Z,14Z))","PC(20:2(11Z,14Z)/20:2(11Z,14Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/20:2(11Z,14Z)), in particular, consists of two chains of eicosadienoic acid at the C-1 and C-2 positions. The eicosadienoic acid moieties are derived from fish oils and liver. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0008342,CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,C48H88NO8P,"1S/C48H88NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h14-17,20-23,46H,6-13,18-19,24-45H2,1-5H3/b16-14-,17-15-,22-20-,23-21-/t46-/m1/s1",AAYOXXRTLLISDA-RCXGQNHQSA-N,"(2-{[(2R)-2,3-bis[(11Z,14Z)-icosa-11,14-dienoyloxy]propyl phosphonato]oxy}ethyl)trimethylazanium",10.222659072528254,,838.188,837.624755309,2.74e-05 g/l,6.29,-7.51,4,0,44,111.19,257.13950000000006,102.4154442920875,lecithin,0,0,-6.744159309169687,1.8550572064469137,0,0,0,0,0,0,MDB00002634,5338
685,"PC(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","PC(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z)), in particular, consists of one chain of eicosadienoic acid at the C-1 position and one chain of arachidonic acid at the C-2 position. The eicosadienoic acid moiety is derived from fish oils and liver, while the arachidonic acid moiety is derived from animal fats and eggs. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0008345,CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,C48H84NO8P,"1S/C48H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h14-17,20-23,27,29,33,35,46H,6-13,18-19,24-26,28,30-32,34,36-45H2,1-5H3/b16-14-,17-15-,22-20-,23-21-,29-27-,35-33-/t46-/m1/s1",TYRTWVKQVGNGSZ-RGBTVBCDSA-N,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyloxy]propyl phosphono]oxy}ethyl)trimethylazanium",9.498815759194922,,834.1562,833.593455181,2.96e-05 g/l,6.10,-7.48,4,0,42,111.19,259.37270000000007,99.82799841486357,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoyloxy]propyl phosphono]oxy}ethyl)trimethylazanium",0,0,-6.744217246680169,1.8550572064466984,0,0,0,0,0,0,MDB00002637,5338
686,"PC(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z))","PC(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/20:4(8Z,11Z,14Z,17Z)), in particular, consists of one chain of eicosadienoic acid at the C-1 position and one chain of eicsoatetraenoic acid at the C-2 position. The eicosadienoic acid moiety is derived from fish oils and liver, while the eicsoatetraenoic acid moiety is derived from fish oils. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0008346,CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,C48H84NO8P,"1S/C48H84NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-38-40-47(50)54-44-46(45-56-58(52,53)55-43-42-49(3,4)5)57-48(51)41-39-37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h9,11,14-17,20-23,27,29,46H,6-8,10,12-13,18-19,24-26,28,30-45H2,1-5H3/b11-9-,16-14-,17-15-,22-20-,23-21-,29-27-/t46-/m1/s1",DWNZYUCWYBDRIX-JXHRKKHCSA-N,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyloxy]propyl phosphono]oxy}ethyl)trimethylazanium",9.498815759194922,,834.1562,833.593455181,2.97e-05 g/l,6.07,-7.48,4,0,42,111.19,259.37270000000007,99.67351556329652,"(2-{[(2R)-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(8Z,11Z,14Z,17Z)-icosa-8,11,14,17-tetraenoyloxy]propyl phosphono]oxy}ethyl)trimethylazanium",0,0,-6.744159309192892,1.8550572064469137,0,0,0,0,0,0,MDB00002638,5338
687,"PC(20:2(11Z,14Z)/22:2(13Z,16Z))","PC(20:2(11Z,14Z)/22:2(13Z,16Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/22:2(13Z,16Z)), in particular, consists of one chain of eicosadienoic acid at the C-1 position and one chain of docosadienoic acid at the C-2 position. The eicosadienoic acid moiety is derived from fish oils and liver, while the docosadienoic acid moiety is derived from animal fats. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC.↵",HMDB0008350,CCCCC\C=C/C\C=C/CCCCCCCCCCCC(=O)O[C@]([H])(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,C50H92NO8P,"1S/C50H92NO8P/c1-6-8-10-12-14-16-18-20-22-24-25-27-29-31-33-35-37-39-41-43-50(53)59-48(47-58-60(54,55)57-45-44-51(3,4)5)46-56-49(52)42-40-38-36-34-32-30-28-26-23-21-19-17-15-13-11-9-7-2/h14-17,20-23,48H,6-13,18-19,24-47H2,1-5H3/b16-14-,17-15-,22-20-,23-21-/t48-/m1/s1",VHZGGUTXBMEKQA-OARALLPOSA-N,"(2-{[(2R)-2-[(13Z,16Z)-docosa-13,16-dienoyloxy]-3-[(11Z,14Z)-icosa-11,14-dienoyloxy]propyl phosphonato]oxy}ethyl)trimethylazanium",11.111796402528253,,866.2411,865.656055437,2.71e-05 g/l,6.52,-7.53,4,0,46,111.19,266.34150000000005,106.73618928786257,lecithin,0,0,-6.744159309169687,1.8550572064469137,0,0,0,0,0,0,MDB00002642,5338
688,"PC(20:2(11Z,14Z)/P-18:1(11Z))","PC(20:2(11Z,14Z)/P-18:1(11Z)) is a phosphatidylcholine (PC or GPCho). It is a glycerophospholipid in which a phosphorylcholine moiety occupies a glycerol substitution site. As is the case with diacylglycerols, glycerophosphocholines can have many different combinations of fatty acids of varying lengths and saturation attached at the C-1 and C-2 positions. Fatty acids containing 16, 18 and 20 carbons are the most common. PC(20:2(11Z,14Z)/P-18:1(11Z)), in particular, consists of one chain of eicosadienoic acid at the C-1 position and one chain of plasmalogen 18:1n7 at the C-2 position. The eicosadienoic acid moiety is derived from fish oils and liver, while the plasmalogen 18:1n7 moiety is derived from animal fats, liver and kidney. Phospholipids, are ubiquitous in nature and are key components of the lipid bilayer of cells, as well as being involved in metabolism and signaling. - While most phospholipids have a saturated fatty acid on C-1 and an unsaturated fatty acid on C-2 of the glycerol backbone, the fatty acid distribution at the C-1 and C-2 positions of glycerol within phospholipids is continually in flux, owing to phospholipid degradation and the continuous phospholipid remodeling that occurs while these molecules are in membranes. PCs can be synthesized via three different routes. In one route, choline is activated first by phosphorylation and then by coupling to CDP prior to attachment to phosphatidic acid. PCs can also synthesized by the addition of choline to CDP-activated 1,2-diacylglycerol. A third route to PC synthesis involves the conversion of either PS or PE to PC. Plasmalogens are glycerol ether phospholipids. They are of two types, alkyl ether (-O-CH2-) and alkenyl ether (-O-CH=CH-). Dihydroxyacetone phosphate (DHAP) serves as the glycerol precursor for the synthesis of plasmalogens. Three major classes of plasmalogens have been identified: choline, ethanolamine and serine derivatives. Ethanolamine plasmalogen is prevalent in myelin. Choline plasmalogen is abundant in cardiac tissue. Usually, the highest proportion of the plasmalogen form is in the ethanolamine class with rather less in choline, and commonly little or none in other phospholipids such as phosphatidylinositol. In choline plasmalogens of most tissues, a higher proportion is often of the O-alkyl rather than the O-alkenyl form, but the reverse tends to be true in heart lipids. In animal tissues, the alkyl and alkenyl moieties in both non-polar and phospholipids tend to be rather simple in composition with 16:0, 18:0 and 18:1 (double bond in position 9) predominating. Ether analogues of triacylglycerols, i.e. 1-alkyldiacyl-sn-glycerols, are present at trace levels only if at all in most animal tissues, but they can be major components of some marine lipids.'↵",HMDB0008359,CCCCCC\C=C/CCCCCCCC\C=C/OC(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)COP([O-])(=O)OCC[N+](C)(C)C,C46H86NO7P,"1S/C46H86NO7P/c1-6-8-10-12-14-16-18-20-22-24-25-27-29-31-33-35-37-39-46(48)52-43-45(44-54-55(49,50)53-42-40-47(3,4)5)51-41-38-36-34-32-30-28-26-23-21-19-17-15-13-11-9-7-2/h14,16-17,19-20,22,38,41,45H,6-13,15,18,21,23-37,39-40,42-44H2,1-5H3/b16-14-,19-17-,22-20-,41-38-",JWQATZSUGKZPPL-GHQGZNKKSA-N,"[2-({3-[(11Z,14Z)-icosa-11,14-dienoyloxy]-2-[(1Z,11Z)-octadeca-1,11-dien-1-yloxy]propyl phosphonato}oxy)ethyl]trimethylazanium",10.08821804019492,,796.1513,795.614190623,2.71e-05 g/l,6.41,-7.50,4,0,42,94.12,247.15940000000006,98.8991929379891,lecithin,0,0,-4.757862141822196,1.8550787802405306,0,0,0,0,0,0,MDB00002651,5237
