277	5Z-Tetradecenoic acid	1	Normal	Children: 2-17 yrs old	Both	Blood	2.0 (-186.0-2.0) uM	uM	NULL	40	Divry, P., Vianey-Saban, C. & Mathieu, M. Determination of total fatty acids in plasma: cis-5-tetradecenoic acid (C14:1 omega-9) in the diagnosis of long-chain fatty acid oxidation defects. J Inherit Metab Dis 22, 286-288 (1999).	10384388
278	3-Methylglutaconic acid	3317	Type V 3-Methylglutaconic Aciduria	Children: 2-17 yrs old	Male	Urine	1.3e+04 umol/mmol creatinine	umol/mmol creatinine	NULL	366840	NULL	22797137
278	3-Methylglutaconic acid	1	Normal	Children: 2-17 yrs old	Both	Urine	12.4 umol/mmol creatinine	umol/mmol creatinine	NULL	367201	BC Children's Hospital Biochemical Genetics Lab	NULL
278	3-Methylglutaconic acid	5823	Eosinophilic Esophagitis	Children: 2-17 yrs old	Unknown	Urine	10.7 (5.8-15.6) umol/mmol creatinine	umol/mmol creatinine	NULL	367194	Mordechai, Hien, and David S. Wishart	NULL
278	3-Methylglutaconic acid	1	Normal	Children: 2-17 yrs old	Unknown	Urine	6.0 (-3.9-6.0) umol/mmol creatinine	umol/mmol creatinine	NULL	366828	NULL	16736096
278	3-Methylglutaconic acid	5	3 Hydroxy 3 Methylglutaryl Co A Lyase Deficiency	Newborn: 0 day-1 wk	Male	Urine	4.2e+03 umol/mmol creatinine	umol/mmol creatinine	NULL	366682	NULL	23705938
278	3-Methylglutaconic acid	1	Normal	Newborn: 0 day-1 wk	Both	Urine	13.0 umol/mmol creatinine	umol/mmol creatinine	NULL	366612	NULL	31506554
278	3-Methylglutaconic acid	1451	3-Methylglutaconic Aciduria Type I	Infant: 1 wk-2 yrs old	Male	Urine	115.0 (0-230.0) umol/mmol creatinine	umol/mmol creatinine	NULL	345218	Cantlay, A. M., Shokrollahi, K., Allen, J. T., Lunt, P. W., Newbury-Ecob, R. A. & Steward, C. G. Genetic analysis of the G4.5 gene in families with suspected Barth syndrome. J Pediatr 135, 311-315 (1999).	10484795
278	3-Methylglutaconic acid	1	Normal	Infant: 1 wk-2 yrs old	Male	Urine	2.0 (0-4.0) umol/mmol creatinine	umol/mmol creatinine	NULL	366615	NULL	31963255
278	3-Methylglutaconic acid	1451	3-Methylglutaconic Aciduria Type I	Adult: >=18 yrs old	Female	Cerebrospinal_Fluid	125.0 uM	uM	NULL	17	Engelke, U. F., Kremer, B., Kluijtmans, L. A., van der Graaf, M., Morava, E., Loupatty, F. J., Wanders, R. J., Moskau, D., Loss, S., van den Bergh, E. & Wevers, R. A. NMR spectroscopic studies on the late onset form of 3-methylglutaconic aciduria type I and other defects in leucine metabolism. NMR Biomed 19, 271-278 (2006).	16541463
278	3-Methylglutaconic acid	1	Normal	Adult: >=18 yrs old	Female	Cerebrospinal_Fluid	10.0 uM	uM	NULL	17	Engelke, U. F., Kremer, B., Kluijtmans, L. A., van der Graaf, M., Morava, E., Loupatty, F. J., Wanders, R. J., Moskau, D., Loss, S., van den Bergh, E. & Wevers, R. A. NMR spectroscopic studies on the late onset form of 3-methylglutaconic aciduria type I and other defects in leucine metabolism. NMR Biomed 19, 271-278 (2006).	16541463
282	Acetylglycine	35	Aminoacylase I Deficiency	Infant: 1 wk-2 yrs old	Male	Urine	170.0 (152.0-188.0) uM	uM	NULL	291	Van Coster, R. N., Gerlo, E. A., Giardina, T. G., Engelke, U. F., Smet, J. E., De Praeter, C. M., Meersschaut, V. A., De Meirleir, L. J., Seneca, S. H., Devreese, B., Leroy, J. G., Herga, S., Perrier, J. P., Wevers, R. A. & Lissens, W. Aminoacylase I deficiency: a novel inborn error of metabolism. Biochem Biophys Res Commun 338, 1322-1326 (2005).	16274666
282	Acetylglycine	1	Normal	Infant: 1 wk-2 yrs old	Male	Urine	0.0 uM	uM	NULL	291	Van Coster, R. N., Gerlo, E. A., Giardina, T. G., Engelke, U. F., Smet, J. E., De Praeter, C. M., Meersschaut, V. A., De Meirleir, L. J., Seneca, S. H., Devreese, B., Leroy, J. G., Herga, S., Perrier, J. P., Wevers, R. A. & Lissens, W. Aminoacylase I deficiency: a novel inborn error of metabolism. Biochem Biophys Res Commun 338, 1322-1326 (2005).	16274666
284	Caproic acid	18	Medium Chain Acyl Co A Dehydrogenase Deficiency	Children: 2-17 yrs old	Both	Urine	79.0 (21.0-137.0) umol/mmol creatinine	umol/mmol creatinine	NULL	366632	NULL	6616873
284	Caproic acid	1	Normal	Infant: 1 wk-2 yrs old	Both	Urine	0.91 (0-2.0) umol/mmol creatinine	umol/mmol creatinine	NULL	1608	Shoemaker, J. D. & Elliott, W. H. Automated screening of urine samples for carbohydrates, organic and amino acids after treatment with urease. J Chromatogr 562, 125-138 (1991).	2026685
284	Caproic acid	73	Celiac Disease	Children: 2-17 yrs old	Unknown	Feces	5.3e+04 (0-1.1e+05) nmol/g wet feces	nmol/g wet feces	NULL	366662	NULL	21970810
284	Caproic acid	1	Normal	Children: 2-17 yrs old	Unknown	Feces	1.6e+03 (0-3.2e+03) nmol/g wet feces	nmol/g wet feces	NULL	366662	NULL	21970810
285	Adenosine triphosphate	315	Stroke	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	0.26 (0.15-0.37) uM	uM	NULL	312	Czarnecka, J., Cieslak, M. & Michal, K. Application of solid phase extraction and high-performance liquid chromatography to qualitative and quantitative analysis of nucleotides and nucleosides in human cerebrospinal fluid. J Chromatogr B Analyt Technol Biomed Life Sci 822, 85-90 (2005).	15993662
285	Adenosine triphosphate	1	Normal	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	1.9 (1.8-1.9) uM	uM	NULL	312	Czarnecka, J., Cieslak, M. & Michal, K. Application of solid phase extraction and high-performance liquid chromatography to qualitative and quantitative analysis of nucleotides and nucleosides in human cerebrospinal fluid. J Chromatogr B Analyt Technol Biomed Life Sci 822, 85-90 (2005).	15993662
285	Adenosine triphosphate	39	Subarachnoid Hemorrhage	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	0.80 (0.17-1.4) uM	uM	NULL	312	Czarnecka, J., Cieslak, M. & Michal, K. Application of solid phase extraction and high-performance liquid chromatography to qualitative and quantitative analysis of nucleotides and nucleosides in human cerebrospinal fluid. J Chromatogr B Analyt Technol Biomed Life Sci 822, 85-90 (2005).	15993662
285	Adenosine triphosphate	288	Rachialgia	Adult: >=18 yrs old	Both	Cerebrospinal_Fluid	0.23 (0.040-0.42) uM	uM	NULL	312	Czarnecka, J., Cieslak, M. & Michal, K. Application of solid phase extraction and high-performance liquid chromatography to qualitative and quantitative analysis of nucleotides and nucleosides in human cerebrospinal fluid. J Chromatogr B Analyt Technol Biomed Life Sci 822, 85-90 (2005).	15993662
287	Magnesium	1296	Hereditary Fructose Intolerance	Adult: >=18 yrs old	Unknown	Urine	1.3e+04 (4.2e+03-2.2e+04) umol/mmol creatinine	umol/mmol creatinine	NULL	366841	NULL	6268573
287	Magnesium	1	Normal	Adult: >=18 yrs old	Both	Urine	262.0 (42.0-1.2e+03) umol/mmol creatinine	umol/mmol creatinine	NULL	366611	NULL	24023812
287	Magnesium	239	Multiple Sclerosis	Adult: >=18 yrs old	Both	Blood	1.5e+03 (1.3e+03-1.8e+03) uM	uM	NULL	1367	Forte, G., Visconti, A., Santucci, S., Ghazaryan, A., Figa-Talamanca, L., Cannoni, S., Bocca, B., Pino, A., Violante, N., Alimonti, A., Salvetti, M. & Ristori, G. Quantification of chemical elements in blood of patients affected by multiple sclerosis. Ann Ist Super Sanita 41, 213-216 (2005).	16244395
287	Magnesium	1	Normal	Adult: >=18 yrs old	Both	Blood	843.4 (699.4-987.5) uM	uM	NULL	366945	NULL	14750096
292	3-Methyladipic acid	26	Refsum Disease	Adult: >=18 yrs old	Both	Urine	5.9 (3.0-8.5) umol/mmol creatinine	umol/mmol creatinine	NULL	81	Greter, J., Lindstedt, S. & Steen, G. 2,6-Dimethyloctanedioic acid--a metabolite of phytanic acid in Refsum's disease. Clin Chem 29, 434-437 (1983).	6186413
292	3-Methyladipic acid	1	Normal	Adult: >=18 yrs old	Both	Urine	2.1 (0.90-5.6) umol/mmol creatinine	umol/mmol creatinine	NULL	366611	NULL	24023812
293	L-Alloisoleucine	5823	Eosinophilic Esophagitis	Children: 2-17 yrs old	Unknown	Urine	1.5 (1.1-1.9) umol/mmol creatinine	umol/mmol creatinine	NULL	367194	Mordechai, Hien, and David S. Wishart	NULL
293	L-Alloisoleucine	1	Normal	Children: 2-17 yrs old	Unknown	Urine	0.90 (0.050-0.90) umol/mmol creatinine	umol/mmol creatinine	NULL	366596	Mayo Clinic	NULL
295	Creatinine	557	Lewy Body Dementia	Adult: >=18 yrs old	Both	Saliva	10.5 (8.1-13.0) uM	uM	NULL	366614	NULL	23857558
295	Creatinine	1	Normal	Adult: >=18 yrs old	Both	Saliva	4.9 (9.8-) uM	uM	NULL	367231	Zerihun T. Dame, Farid Aziat, Rupasri Mandal, Ram Krishnamurthy, Souhaila Bouatra, Shima Borzouie, An Chi Guo, Tanvir Sajed, Lu Deng, Hong Lin, Philip Liu, Edison Dong, David S. Wishart "The human saliva metabolome" Metabolomics (2015) DOI 10.1007/s11306-015-0840-5	NULL
295	Creatinine	67	Canavan Disease	Adult: >=18 yrs old	Both	Blood	35.2 (29.9-40.5) uM	uM	NULL	441	Tavazzi, B., Lazzarino, G., Leone, P., Amorini, A. M., Bellia, F., Janson, C. G., Di Pietro, V., Ceccarelli, L., Donzelli, S., Francis, J. S. & Giardina, B. Simultaneous high performance liquid chromatographic separation of purines, pyrimidines, N-acetylated amino acids, and dicarboxylic acids for the chemical diagnosis of inborn errors of metabolism. Clin Biochem 38, 997-1008 (2005).	16139832
295	Creatinine	1	Normal	Adult: >=18 yrs old	Both	Blood	108.6 (119.2-) uM	uM	NULL	366613	NULL	26010610
295	Creatinine	1377	Antenatal Bartter Syndrome Type 2	Newborn: 0 day-1 wk	Female	Blood	78.0 uM	uM	NULL	366654	NULL	26069767
295	Creatinine	1	Normal	Newborn: 0 day-1 wk	Unknown	Blood	28.7 uM	uM	NULL	366660	NULL	18310267
295	Creatinine	2353	Type 4A Bartter Syndrome	Newborn: 0 day-1 wk	Female	Blood	45.1 uM	uM	NULL	366937	NULL	16583241
295	Creatinine	930	Type I Autosonal Dominant Pseudyhopoaldosteronism	Newborn: 0 day-1 wk	Unknown	Blood	166.2 uM	uM	NULL	366985	NULL	24455331
295	Creatinine	1157	Brown Vialetto Van Laere Syndrome	Adolescent:13-18 yrs old	Unknown	Blood	35.4 uM	uM	NULL	366879	NULL	27702554
295	Creatinine	1	Normal	Adolescent:13-18 yrs old	Unknown	Blood	88.4 uM	uM	NULL	366879	NULL	27702554
295	Creatinine	83	Chronic Kidney Disease	Adult: >=18 yrs old	Both	Blood	440.7 (396.5-484.9) uM	uM	NULL	523	Kikuchi, T., Orita, Y., Ando, A., Mikami, H., Fujii, M., Okada, A. & Abe, H. Liquid-chromatographic determination of guanidino compounds in plasma and erythrocyte of normal persons and uremic patients. Clin Chem 27, 1899-1902 (1981).	7296840
295	Creatinine	1	Normal	Adult: >=18 yrs old	Both	Blood	108.6 (197.0-) uM	uM	NULL	366613	NULL	26010610
295	Creatinine	206	Lesch Nyhan Syndrome	Adult: >=18 yrs old	Male	Blood	144.0 uM	uM	NULL	366893	NULL	15965771
295	Creatinine	1	Normal	Adult: >=18 yrs old	Male	Blood	83.3 uM	uM	NULL	366706	NULL	28278231
295	Creatinine	34	Pregnancy	Adult: >=18 yrs old	Female	Blood	48.0 uM	uM	NULL	367387	NULL	23313728
295	Creatinine	1	Normal	Adult: >=18 yrs old	Both	Blood	108.6 uM	uM	NULL	366613	NULL	26010610
295	Creatinine	3	21 Hydroxylase Deficiency	Adult: >=18 yrs old	Female	Blood	203.3 uM	uM	NULL	366689	NULL	11038205
295	Creatinine	1	Normal	Adult: >=18 yrs old	Female	Blood	78.5 uM	uM	NULL	366795	NULL	15651030
295	Creatinine	330	Uremia	Adult: >=18 yrs old	Both	Blood	1.2e+03 (796.5-1.6e+03) uM	uM	NULL	366719	NULL	12675874
295	Creatinine	1	Normal	Adult: >=18 yrs old	Both	Blood	108.6 (922.7-) uM	uM	NULL	366613	NULL	26010610
299	D-Arabitol	297	Ribose 5 Phosphate Isomerase Deficiency	Adult: >=18 yrs old	Both	Urine	1.3e+03 (1.0e+03-1.6e+03) umol/mmol creatinine	umol/mmol creatinine	NULL	1219	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).	14988808
299	D-Arabitol	1	Normal	Adult: >=18 yrs old	Both	Urine	23.0 (8.0-36.0) umol/mmol creatinine	umol/mmol creatinine	NULL	366611	NULL	24023812
299	D-Arabitol	297	Ribose 5 Phosphate Isomerase Deficiency	Adolescent:13-18 yrs old	Both	Cerebrospinal_Fluid	4.4e+03 (3.3e+03-5.5e+03) uM	uM	NULL	1219	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).	14988808
299	D-Arabitol	1	Normal	Adolescent:13-18 yrs old	Both	Cerebrospinal_Fluid	24.0 (9.0-39.0) uM	uM	NULL	1219	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).	14988808
299	D-Arabitol	297	Ribose 5 Phosphate Isomerase Deficiency	Adolescent:13-18 yrs old	Male	Blood	115.0 (32.0-198.0) uM	uM	NULL	1219	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).	14988808
299	D-Arabitol	1	Normal	Adolescent:13-18 yrs old	Unknown	Blood	3.0 (0-5.0) uM	uM	NULL	1219	Huck, J. H., Verhoeven, N. M., Struys, E. A., Salomons, G. S., Jakobs, C. & van der Knaap, M. S. Ribose-5-phosphate isomerase deficiency: new inborn error in the pentose phosphate pathway associated with a slowly progressive leukoencephalopathy. Am J Hum Genet 74, 745-751 (2004).	14988808
300	Deoxypyridinoline	159	Heart Failure	Adult: >=18 yrs old	Both	Urine	0.019 (0.016-0.022) umol/mmol creatinine	umol/mmol creatinine	NULL	119926	Shane, E., Mancini, D., Aaronson, K., Silverberg, S. J., Seibel, M. J., Addesso, V. & McMahon, D. J. Bone mass, vitamin D deficiency, and hyperparathyroidism in congestive heart failure. Am J Med 103, 197-207 (1997).	9316552
300	Deoxypyridinoline	1	Normal	Adult: >=18 yrs old	Both	Urine	0.0086 (0.00040-0.016) umol/mmol creatinine	umol/mmol creatinine	NULL	119926	Shane, E., Mancini, D., Aaronson, K., Silverberg, S. J., Seibel, M. J., Addesso, V. & McMahon, D. J. Bone mass, vitamin D deficiency, and hyperparathyroidism in congestive heart failure. Am J Med 103, 197-207 (1997).	9316552
301	Coproporphyrin III	270	Porphyria	Adult: >=18 yrs old	Both	Urine	0.015 (0.014-0.016) umol/mmol creatinine	umol/mmol creatinine	NULL	990	Zuijderhoudt, F. M., Koehorst, S. G., Kluitenberg, W. E. & Dorresteijn-de Bok, J. On accuracy and precision of a HPLC method for measurement of urine porphyrin concentrations. Clin Chem Lab Med 38, 227-230 (2000).	10905759
301	Coproporphyrin III	1	Normal	Adult: >=18 yrs old	Male	Urine	0.0051 (0.0037-0.0065) umol/mmol creatinine	umol/mmol creatinine	NULL	1879	Li, J. & Cai, Z. Stacking and separation of urinary porphyrins in capillary electrophoresis: optimization of concentration efficiency and resolution. Talanta 77, 331-339 (2008).	18804642
301	Coproporphyrin III	211	Liver Disease	Adult: >=18 yrs old	Both	Urine	0.012 (0.012-0.012) umol/mmol creatinine	umol/mmol creatinine	NULL	990	Zuijderhoudt, F. M., Koehorst, S. G., Kluitenberg, W. E. & Dorresteijn-de Bok, J. On accuracy and precision of a HPLC method for measurement of urine porphyrin concentrations. Clin Chem Lab Med 38, 227-230 (2000).	10905759
304	L-Cysteine	239	Multiple Sclerosis	Adult: >=18 yrs old	Unknown	Blood	0.35 (0.16-1.1) uM	uM	NULL	629	Obeid, R., Kasoha, M., Knapp, J. P., Kostopoulos, P., Becker, G., Fassbender, K. & Herrmann, W. Folate and methylation status in relation to phosphorylated tau protein(181P) and beta-amyloid(1-42) in cerebrospinal fluid. Clin Chem 53, 1129-1136 (2007).	17384003
304	L-Cysteine	1	Normal	Adolescent:13-18 yrs old	Both	Blood	197.0 (141.0-253.0) uM	uM	NULL	117578	Pastore, A., Massoud, R., Motti, C., Lo Russo, A., Fucci, G., Cortese, C. & Federici, G. Fully automated assay for total homocysteine, cysteine, cysteinylglycine, glutathione, cysteamine, and 2-mercaptopropionylglycine in plasma and urine. Clin Chem 44, 825-832 (1998).	9554495
304	L-Cysteine	315	Stroke	Adult: >=18 yrs old	Unknown	Blood	0.42 (0.15-0.87) uM	uM	NULL	629	Obeid, R., Kasoha, M., Knapp, J. P., Kostopoulos, P., Becker, G., Fassbender, K. & Herrmann, W. Folate and methylation status in relation to phosphorylated tau protein(181P) and beta-amyloid(1-42) in cerebrospinal fluid. Clin Chem 53, 1129-1136 (2007).	17384003
304	L-Cysteine	316	Sulfite Oxidase Deficiency	Infant: 1 wk-2 yrs old	Male	Blood	5.0 (-75.0-5.0) uM	uM	NULL	367202	Clinical and Laboratory Barriers to the Timely Diagnosis of Sulphite Oxidase Deficiency. Proceedings of Singapore Healthcare, 19(2), 94-100.	NULL
304	L-Cysteine	1	Normal	Infant: 1 wk-2 yrs old	Both	Blood	131.0 (91.0-171.0) uM	uM	NULL	117578	Pastore, A., Massoud, R., Motti, C., Lo Russo, A., Fucci, G., Cortese, C. & Federici, G. Fully automated assay for total homocysteine, cysteine, cysteinylglycine, glutathione, cysteamine, and 2-mercaptopropionylglycine in plasma and urine. Clin Chem 44, 825-832 (1998).	9554495
304	L-Cysteine	263	Peripheral Neuropathy	Adult: >=18 yrs old	Unknown	Blood	0.41 (0.20-1.0) uM	uM	NULL	629	Obeid, R., Kasoha, M., Knapp, J. P., Kostopoulos, P., Becker, G., Fassbender, K. & Herrmann, W. Folate and methylation status in relation to phosphorylated tau protein(181P) and beta-amyloid(1-42) in cerebrospinal fluid. Clin Chem 53, 1129-1136 (2007).	17384003
304	L-Cysteine	27	A.I.D.S.	Adult: >=18 yrs old	Both	Blood	13.0 (10.0-16.0) uM	uM	NULL	92	Naisbitt, D. J., Vilar, F. J., Stalford, A. C., Wilkins, E. G., Pirmohamed, M. & Park, B. K. Plasma cysteine deficiency and decreased reduction of nitrososulfamethoxazole with HIV infection. AIDS Res Hum Retroviruses 16, 1929-1938 (2000).	11153075
304	L-Cysteine	330	Uremia	Adult: >=18 yrs old	Both	Blood	0.56 (0.53-0.59) uM	uM	NULL	366742	NULL	22626821
307	3,5-Diiodothyronine	182	Hyperthyroidism	Adult: >=18 yrs old	Both	Urine	8.6e-05 umol/mmol creatinine	umol/mmol creatinine	NULL	1050	Hommel, E., Faber, J., Kirkegaard, C., Siersbaek-Nielsen, K. & Friis, T. Urinary excretion of unconjugated and conjugated 3,5-diiodothyronine. Horm Metab Res 17, 90-92 (1985).	3988241
307	3,5-Diiodothyronine	1	Normal	Adult: >=18 yrs old	Both	Urine	1.8e-05 umol/mmol creatinine	umol/mmol creatinine	NULL	1050	Hommel, E., Faber, J., Kirkegaard, C., Siersbaek-Nielsen, K. & Friis, T. Urinary excretion of unconjugated and conjugated 3,5-diiodothyronine. Horm Metab Res 17, 90-92 (1985).	3988241
309	Potassium	2353	Type 4A Bartter Syndrome	Adult: >=18 yrs old	Male	Blood	2.0e+03 uM	uM	NULL	366655	NULL	26537508
309	Potassium	1	Normal	Adult: >=18 yrs old	Male	Blood	4.2e+03 uM	uM	NULL	366597	Molecular You	NULL
309	Potassium	4011	Type 4B Bartter Syndrome	Newborn: 0 day-1 wk	Female	Blood	8.6e+04 (8.6e+04-8.7e+04) uM	uM	NULL	366660	NULL	18310267
309	Potassium	1	Normal	Newborn: 0 day-1 wk	Both	Blood	4.2e+03 (3.5e+03-5.0e+03) uM	uM	NULL	337231	Karet, F. E., Gainza, F. J., Gyory, A. Z., Unwin, R. J., Wrong, O., Tanner, M. J., Nayir, A., Alpay, H., Santos, F., Hulton, S. A., Bakkaloglu, A., Ozen, S., Cunningham, M. J., di Pietro, A., Walker, W. G. & Lifton, R. P. Mutations in the chloride-bicarbonate exchanger gene AE1 cause autosomal dominant but not autosomal recessive distal renal tubular acidosis. Proc Natl Acad Sci U S A 95, 6337-6342 (1998).	9600966
309	Potassium	930	Type I Autosonal Dominant Pseudyhopoaldosteronism	Newborn: 0 day-1 wk	Unknown	Blood	8.2e+03 uM	uM	NULL	366985	NULL	24455331
309	Potassium	1	Normal	Newborn: 0 day-1 wk	Unknown	Blood	5.2e+03 uM	uM	NULL	366985	NULL	24455331
309	Potassium	4299	Congenital Adrenal Insufficiency with 46,XY Sex Reversal	Newborn: 0 day-1 wk	Female	Blood	7.1e+03 uM	uM	NULL	198860	Kim, C. J., Lin, L., Huang, N., Quigley, C. A., AvRuskin, T. W., Achermann, J. C. & Miller, W. L. Severe combined adrenal and gonadal deficiency caused by novel mutations in the cholesterol side chain cleavage enzyme, P450scc. J Clin Endocrinol Metab 93, 696-702 (2008).	18182448
309	Potassium	3	21 Hydroxylase Deficiency	Newborn: 0 day-1 wk	Female	Blood	8.0e+03 (7.1e+03-9.0e+03) uM	uM	NULL	366689	NULL	11038205
309	Potassium	1085	Lipoid Congenital Adrenal Hyperplasia	Newborn: 0 day-1 wk	Female	Blood	6.9e+03 uM	uM	NULL	366890	NULL	3841304
310	Sodium	1098	Corticosterone Methyloxidase Type I Deficiency	Infant: 1 wk-2 yrs old	Female	Urine	8.0e+03 umol/mmol creatinine	umol/mmol creatinine	NULL	366659	NULL	27125267
310	Sodium	1	Normal	Infant: 1 wk-2 yrs old	Both	Urine	10.3 umol/mmol creatinine	umol/mmol creatinine	NULL	366995	NULL	22718704
310	Sodium	1377	Antenatal Bartter Syndrome Type 2	Newborn: 0 day-1 wk	Female	Urine	6.9e+03 (4.7e+03-9.1e+03) umol/mmol creatinine	umol/mmol creatinine	NULL	366654	NULL	26069767
310	Sodium	1	Normal	Newborn: 0 day-1 wk	Both	Urine	1.4e+03 (550.0-2.7e+03) umol/mmol creatinine	umol/mmol creatinine	NULL	366986	NULL	28315591
310	Sodium	103	Cystic Fibrosis	Unknown	Unknown	Sweat	1.0e+05 (7.0e+04-1.3e+05) uM	uM	NULL	367510	NULL	1626916
310	Sodium	1	Normal	Unknown	Unknown	Sweat	4.0e+04 (5.0e+03-8.1e+04) uM	uM	NULL	367510	NULL	1626916
313	Hydrogen carbonate	1404	Succinyl Co A:3 Oxoacid Co A Transferase Deficiency	Newborn: 0 day-1 wk	Male	Blood	9.3e+03 uM	uM	NULL	366697	NULL	9521962
313	Hydrogen carbonate	1	Normal	Newborn: 0 day-1 wk	Both	Blood	2.5e+04 uM	uM	NULL	337231	Karet, F. E., Gainza, F. J., Gyory, A. Z., Unwin, R. J., Wrong, O., Tanner, M. J., Nayir, A., Alpay, H., Santos, F., Hulton, S. A., Bakkaloglu, A., Ozen, S., Cunningham, M. J., di Pietro, A., Walker, W. G. & Lifton, R. P. Mutations in the chloride-bicarbonate exchanger gene AE1 cause autosomal dominant but not autosomal recessive distal renal tubular acidosis. Proc Natl Acad Sci U S A 95, 6337-6342 (1998).	9600966
313	Hydrogen carbonate	290	Fanconi Syndrome	Adult: >=18 yrs old	Female	Blood	1.3e+04 uM	uM	NULL	367398	NULL	1982686
313	Hydrogen carbonate	1	Normal	Unknown	Unknown	Blood	2.8e+04 uM	uM	NULL	366623	NULL	8295396
313	Hydrogen carbonate	3049	Pyruvate Dehydrogenase Phosphatase Deficiency	Infant: 1 wk-2 yrs old	Male	Blood	3.5e+03 uM	uM	NULL	312804	Robinson, B. H. & Sherwood, W. G. Pyruvate dehydrogenase phosphatase deficiency: a cause of congenital chronic lactic acidosis in infancy. Pediatr Res 9, 935-939 (1975).	172850
313	Hydrogen carbonate	1	Normal	Infant: 1 wk-2 yrs old	Unknown	Blood	2.4e+04 uM	uM	NULL	366657	NULL	19861545
313	Hydrogen carbonate	930	Type I Autosonal Dominant Pseudyhopoaldosteronism	Newborn: 0 day-1 wk	Unknown	Blood	2.1e+03 uM	uM	NULL	366985	NULL	24455331
313	Hydrogen carbonate	1506	Carnitine Palmitoyltransferase I Deficiency	Infant: 1 wk-2 yrs old	Male	Blood	1.0e+04 (7.0e+03-1.3e+04) uM	uM	NULL	367347	NULL	11286380
313	Hydrogen carbonate	3	21 Hydroxylase Deficiency	Newborn: 0 day-1 wk	Female	Blood	1.1e+04 uM	uM	NULL	366689	NULL	11038205
315	Chromium	239	Multiple Sclerosis	Adult: >=18 yrs old	Both	Blood	0.0069 (0.0034-0.010) uM	uM	NULL	1367	Forte, G., Visconti, A., Santucci, S., Ghazaryan, A., Figa-Talamanca, L., Cannoni, S., Bocca, B., Pino, A., Violante, N., Alimonti, A., Salvetti, M. & Ristori, G. Quantification of chemical elements in blood of patients affected by multiple sclerosis. Ann Ist Super Sanita 41, 213-216 (2005).	16244395
315	Chromium	1	Normal	Adult: >=18 yrs old	Both	Blood	0.0031 (0-0.0071) uM	uM	NULL	367224	Geigy Scientific Tables, 8th Rev edition, pp. 84-87. Edited by C. Lentner, West Cadwell, N.J.: Medical education Div., Ciba-Geigy Corp., Basel, Switzerland c1981-1992.	NULL
315	Chromium	262	Parkinson's Disease	Adult: >=18 yrs old	Both	Blood	0.0067 (0.0054-0.0080) uM	uM	NULL	1476	Forte, G., Alimonti, A., Pino, A., Stanzione, P., Brescianini, S., Brusa, L., Sancesario, G., Violante, N. & Bocca, B. Metals and oxidative stress in patients with Parkinson's disease. Ann Ist Super Sanita 41, 189-195 (2005).	16244392
315	Chromium	115	Diabetes Mellitus Type 2	Adult: >=18 yrs old	Both	Blood	0.032 (0.023-0.041) uM	uM	NULL	675	Stupar, J., Vrtovec, M. & Dolinsek, F. Longitudinal hair chromium profiles of elderly subjects with normal glucose tolerance and type 2 diabetes mellitus. Metabolism 56, 94-104 (2007).	17161231
316	Galactosylhydroxylysine	259	Paget's Disease	Adult: >=18 yrs old	Both	Blood	0.11 (0.100-0.12) uM	uM	NULL	1449	Al-Dehaimi, A. W., Blumsohn, A. & Eastell, R. Serum galactosyl hydroxylysine as a biochemical marker of bone resorption. Clin Chem 45, 676-681 (1999).	10222355
316	Galactosylhydroxylysine	1	Normal	Adult: >=18 yrs old	Both	Blood	0.061 (0.053-0.069) uM	uM	NULL	1449	Al-Dehaimi, A. W., Blumsohn, A. & Eastell, R. Serum galactosyl hydroxylysine as a biochemical marker of bone resorption. Clin Chem 45, 676-681 (1999).	10222355
317	cis-4-Decenedioic acid	18	Medium Chain Acyl Co A Dehydrogenase Deficiency	Children: 2-17 yrs old	Unknown	Urine	787.7 umol/mmol creatinine	umol/mmol creatinine	NULL	119459	Tserng, K. Y., Jin, S. J., Kerr, D. S. & Hoppel, C. L. Abnormal urinary excretion of unsaturated dicarboxylic acids in patients with medium-chain acyl-CoA dehydrogenase deficiency. J Lipid Res 31, 763-771 (1990).	2380628
